ID_Gasto,Fecha,Monto,Descripcion,Persona,Categoria,Subcategoria,Tipo de Gasto,Notas
DEMO-20250810-0524,2025-08-10,148.38,Cine / Concierto / Teatro,Persona A,Ocio,Salidas y Eventos,Ocasional,Registro demostración - Ocio
DEMO-20250809-0520,2025-08-09,16.3,Viajes en Taxi / Transporte,Persona B,Transporte,Transporte Público/App,Variable Diario,Registro demostración - Transporte
DEMO-20250809-0519,2025-08-09,311.88,Compra semanal de alimentos y víveres,Persona A,Comida,Supermercado,Variable Diario,Registro demostración - Comida
DEMO-20250808-0518,2025-08-08,35.83,Pedido de comida por app,Persona A,Comida,Delivery,Variable Diario,Registro demostración - Comida
DEMO-20250808-0517,2025-08-08,22.56,Café y postre,Persona B,Comida,Cafetería y Snacks,Variable Diario,Registro demostración - Comida
DEMO-20250807-0516,2025-08-07,29.45,Viajes en Taxi / Transporte,Persona B,Transporte,Transporte Público/App,Variable Diario,Registro demostración - Transporte
DEMO-20250806-0515,2025-08-06,50.66,Medicamentos y cuidado personal,Persona A,Salud,Farmacia,Variable Diario,Registro demostración - Salud
DEMO-20250806-0514,2025-08-06,85.78,Libros y entretenimiento,Persona B,Ocio,Hobbies,Ocasional,Registro demostración - Ocio
DEMO-20250806-0513,2025-08-06,123.45,Gasolina / Carga de combustible,Persona A,Transporte,Combustible,Variable Diario,Registro demostración - Transporte
DEMO-20250806-0512,2025-08-06,18.22,Café y postre,Persona B,Comida,Cafetería y Snacks,Variable Diario,Registro demostración - Comida
DEMO-20250805-0506,2025-08-05,1400.0,Alquiler de departamento,Persona A,Hogar,Alquiler,Fijo Mensual,Registro demostración - Hogar
DEMO-20250805-0508,2025-08-05,117.53,Internet fibra óptica y telefonía,Persona B,Hogar,Internet/Telefonía,Fijo Mensual,Registro demostración - Hogar
DEMO-20250805-0507,2025-08-05,176.17,Recibo de Luz y Agua,Persona A,Hogar,Servicios Básicos,Fijo Mensual,Registro demostración - Hogar
DEMO-20250805-0510,2025-08-05,267.75,Cuota amortización de deuda,Persona B,Deuda,Tarjeta de Crédito,Fijo Mensual,Registro demostración - Deuda
DEMO-20250805-0509,2025-08-05,46.39,Suscripción Netflix & Spotify,Persona A,Ocio,Streaming,Fijo Mensual,Registro demostración - Ocio
DEMO-20250805-0511,2025-08-05,469.1,Aporte a fondo de inversión / ahorro,Persona B,Ahorro/Inversión,Fondo de Emergencia,Fijo Mensual,Registro demostración - Ahorro/Inversión
DEMO-20250804-0505,2025-08-04,44.05,Viajes en Taxi / Transporte,Persona B,Transporte,Transporte Público/App,Variable Diario,Registro demostración - Transporte
DEMO-20250804-0504,2025-08-04,171.88,Gasolina / Carga de combustible,Persona A,Transporte,Combustible,Variable Diario,Registro demostración - Transporte
DEMO-20250804-0503,2025-08-04,221.35,Compra semanal de alimentos y víveres,Persona B,Comida,Supermercado,Variable Diario,Registro demostración - Comida
DEMO-20250803-0502,2025-08-03,25.28,Café y postre,Persona B,Comida,Cafetería y Snacks,Variable Diario,Registro demostración - Comida
DEMO-20250802-0498,2025-08-02,111.92,Artículos de limpieza y ferretería,Persona B,Hogar,Mantenimiento,Ocasional,Registro demostración - Hogar
DEMO-20250802-0501,2025-08-02,21.7,Viajes en Taxi / Transporte,Persona B,Transporte,Transporte Público/App,Variable Diario,Registro demostración - Transporte
DEMO-20250802-0500,2025-08-02,34.97,Café y postre,Persona B,Comida,Cafetería y Snacks,Variable Diario,Registro demostración - Comida
DEMO-20250802-0499,2025-08-02,64.4,Almuerzo/Cena fin de semana,Persona B,Comida,Restaurantes,Variable Diario,Registro demostración - Comida
DEMO-20250801-0497,2025-08-01,166.65,Periféricos y gadgets,Persona A,Tecnología,Accesorios,Ocasional,Registro demostración - Tecnología
DEMO-20250731-0496,2025-07-31,134.16,Lavado y afinamiento,Persona A,Transporte,Mantenimiento Vehicular,Ocasional,Registro demostración - Transporte
DEMO-20250731-0495,2025-07-31,27.85,Viajes en Taxi / Transporte,Persona B,Transporte,Transporte Público/App,Variable Diario,Registro demostración - Transporte
DEMO-20250730-0494,2025-07-30,127.86,Gasolina / Carga de combustible,Persona A,Transporte,Combustible,Variable Diario,Registro demostración - Transporte
DEMO-20250728-0493,2025-07-28,329.0,Curso online de especialización,Persona A,Educación,Cursos y Certificaciones,Ocasional,Registro demostración - Educación
DEMO-20250728-0492,2025-07-28,99.98,Medicamentos y cuidado personal,Persona A,Salud,Farmacia,Variable Diario,Registro demostración - Salud
DEMO-20250727-0491,2025-07-27,184.79,Cine / Concierto / Teatro,Persona B,Ocio,Salidas y Eventos,Ocasional,Registro demostración - Ocio
DEMO-20250727-0490,2025-07-27,81.4,Pedido de comida por app,Persona A,Comida,Delivery,Variable Diario,Registro demostración - Comida
DEMO-20250727-0489,2025-07-27,29.02,Café y postre,Persona B,Comida,Cafetería y Snacks,Variable Diario,Registro demostración - Comida
DEMO-20250727-0488,2025-07-27,181.18,Compra semanal de alimentos y víveres,Persona A,Comida,Supermercado,Variable Diario,Registro demostración - Comida
DEMO-20250726-0485,2025-07-26,177.35,Gasolina / Carga de combustible,Persona A,Transporte,Combustible,Variable Diario,Registro demostración - Transporte
DEMO-20250726-0484,2025-07-26,69.3,Pedido de comida por app,Persona A,Comida,Delivery,Variable Diario,Registro demostración - Comida
DEMO-20250726-0486,2025-07-26,17.2,Viajes en Taxi / Transporte,Persona B,Transporte,Transporte Público/App,Variable Diario,Registro demostración - Transporte
DEMO-20250726-0487,2025-07-26,105.73,Libros y entretenimiento,Persona B,Ocio,Hobbies,Ocasional,Registro demostración - Ocio
DEMO-20250725-0483,2025-07-25,16.92,Café y postre,Persona B,Comida,Cafetería y Snacks,Variable Diario,Registro demostración - Comida
DEMO-20250725-0482,2025-07-25,359.66,Compra semanal de alimentos y víveres,Persona A,Comida,Supermercado,Variable Diario,Registro demostración - Comida
DEMO-20250724-0481,2025-07-24,42.48,Viajes en Taxi / Transporte,Persona B,Transporte,Transporte Público/App,Variable Diario,Registro demostración - Transporte
DEMO-20250723-0480,2025-07-23,203.86,Periféricos y gadgets,Persona A,Tecnología,Accesorios,Ocasional,Registro demostración - Tecnología
DEMO-20250723-0479,2025-07-23,24.96,Viajes en Taxi / Transporte,Persona B,Transporte,Transporte Público/App,Variable Diario,Registro demostración - Transporte
DEMO-20250723-0478,2025-07-23,137.7,Gasolina / Carga de combustible,Persona A,Transporte,Combustible,Variable Diario,Registro demostración - Transporte
DEMO-20250723-0477,2025-07-23,68.18,Almuerzo/Cena fin de semana,Persona A,Comida,Restaurantes,Variable Diario,Registro demostración - Comida
DEMO-20250722-0474,2025-07-22,188.13,Compra semanal de alimentos y víveres,Persona B,Comida,Supermercado,Variable Diario,Registro demostración - Comida
DEMO-20250722-0475,2025-07-22,26.68,Café y postre,Persona B,Comida,Cafetería y Snacks,Variable Diario,Registro demostración - Comida
DEMO-20250722-0476,2025-07-22,104.59,Medicamentos y cuidado personal,Persona B,Salud,Farmacia,Variable Diario,Registro demostración - Salud
DEMO-20250720-0473,2025-07-20,26.45,Viajes en Taxi / Transporte,Persona B,Transporte,Transporte Público/App,Variable Diario,Registro demostración - Transporte
DEMO-20250719-0472,2025-07-19,38.53,Viajes en Taxi / Transporte,Persona B,Transporte,Transporte Público/App,Variable Diario,Registro demostración - Transporte
DEMO-20250719-0471,2025-07-19,150.02,Almuerzo/Cena fin de semana,Persona A,Comida,Restaurantes,Variable Diario,Registro demostración - Comida
DEMO-20250718-0470,2025-07-18,22.04,Café y postre,Persona B,Comida,Cafetería y Snacks,Variable Diario,Registro demostración - Comida
DEMO-20250715-0469,2025-07-15,43.06,Viajes en Taxi / Transporte,Persona B,Transporte,Transporte Público/App,Variable Diario,Registro demostración - Transporte
DEMO-20250715-0468,2025-07-15,59.94,Pedido de comida por app,Persona A,Comida,Delivery,Variable Diario,Registro demostración - Comida
DEMO-20250715-0467,2025-07-15,358.35,Compra semanal de alimentos y víveres,Persona B,Comida,Supermercado,Variable Diario,Registro demostración - Comida
DEMO-20250714-0465,2025-07-14,212.83,Compra semanal de alimentos y víveres,Persona A,Comida,Supermercado,Variable Diario,Registro demostración - Comida
DEMO-20250714-0466,2025-07-14,18.62,Viajes en Taxi / Transporte,Persona B,Transporte,Transporte Público/App,Variable Diario,Registro demostración - Transporte
DEMO-20250712-0462,2025-07-12,119.68,Almuerzo/Cena fin de semana,Persona A,Comida,Restaurantes,Variable Diario,Registro demostración - Comida
DEMO-20250712-0463,2025-07-12,23.25,Café y postre,Persona B,Comida,Cafetería y Snacks,Variable Diario,Registro demostración - Comida
DEMO-20250712-0464,2025-07-12,127.27,Gasolina / Carga de combustible,Persona A,Transporte,Combustible,Variable Diario,Registro demostración - Transporte
DEMO-20250711-0460,2025-07-11,159.33,Gasolina / Carga de combustible,Persona A,Transporte,Combustible,Variable Diario,Registro demostración - Transporte
DEMO-20250711-0459,2025-07-11,172.12,Almuerzo/Cena fin de semana,Persona B,Comida,Restaurantes,Variable Diario,Registro demostración - Comida
DEMO-20250711-0461,2025-07-11,44.1,Viajes en Taxi / Transporte,Persona B,Transporte,Transporte Público/App,Variable Diario,Registro demostración - Transporte
DEMO-20250710-0458,2025-07-10,34.12,Café y postre,Persona B,Comida,Cafetería y Snacks,Variable Diario,Registro demostración - Comida
DEMO-20250709-0457,2025-07-09,249.72,Periféricos y gadgets,Persona A,Tecnología,Accesorios,Ocasional,Registro demostración - Tecnología
DEMO-20250708-0456,2025-07-08,105.4,Medicamentos y cuidado personal,Persona A,Salud,Farmacia,Variable Diario,Registro demostración - Salud
DEMO-20250708-0455,2025-07-08,260.05,Compra semanal de alimentos y víveres,Persona B,Comida,Supermercado,Variable Diario,Registro demostración - Comida
DEMO-20250707-0454,2025-07-07,90.76,Cine / Concierto / Teatro,Persona A,Ocio,Salidas y Eventos,Ocasional,Registro demostración - Ocio
DEMO-20250707-0453,2025-07-07,138.52,Artículos de limpieza y ferretería,Persona A,Hogar,Mantenimiento,Ocasional,Registro demostración - Hogar
DEMO-20250706-0452,2025-07-06,87.89,Medicamentos y cuidado personal,Persona B,Salud,Farmacia,Variable Diario,Registro demostración - Salud
DEMO-20250706-0451,2025-07-06,39.45,Pedido de comida por app,Persona A,Comida,Delivery,Variable Diario,Registro demostración - Comida
DEMO-20250706-0450,2025-07-06,19.69,Café y postre,Persona B,Comida,Cafetería y Snacks,Variable Diario,Registro demostración - Comida
DEMO-20250706-0449,2025-07-06,279.27,Compra semanal de alimentos y víveres,Persona A,Comida,Supermercado,Variable Diario,Registro demostración - Comida
DEMO-20250705-0440,2025-07-05,1400.0,Alquiler de departamento,Persona A,Hogar,Alquiler,Fijo Mensual,Registro demostración - Hogar
DEMO-20250705-0441,2025-07-05,169.17,Recibo de Luz y Agua,Persona A,Hogar,Servicios Básicos,Fijo Mensual,Registro demostración - Hogar
DEMO-20250705-0444,2025-07-05,28.23,Café y postre,Persona B,Comida,Cafetería y Snacks,Variable Diario,Registro demostración - Comida
DEMO-20250705-0443,2025-07-05,143.42,Almuerzo/Cena fin de semana,Persona A,Comida,Restaurantes,Variable Diario,Registro demostración - Comida
DEMO-20250705-0442,2025-07-05,117.61,Internet fibra óptica y telefonía,Persona B,Hogar,Internet/Telefonía,Fijo Mensual,Registro demostración - Hogar
DEMO-20250705-0445,2025-07-05,53.31,Suscripción Netflix & Spotify,Persona A,Ocio,Streaming,Fijo Mensual,Registro demostración - Ocio
DEMO-20250705-0447,2025-07-05,395.97,Cuota amortización de deuda,Persona B,Deuda,Tarjeta de Crédito,Fijo Mensual,Registro demostración - Deuda
DEMO-20250705-0448,2025-07-05,507.38,Aporte a fondo de inversión / ahorro,Persona B,Ahorro/Inversión,Fondo de Emergencia,Fijo Mensual,Registro demostración - Ahorro/Inversión
DEMO-20250705-0446,2025-07-05,177.81,Cine / Concierto / Teatro,Persona A,Ocio,Salidas y Eventos,Ocasional,Registro demostración - Ocio
DEMO-20250704-0439,2025-07-04,201.48,Cine / Concierto / Teatro,Persona B,Ocio,Salidas y Eventos,Ocasional,Registro demostración - Ocio
DEMO-20250704-0438,2025-07-04,26.0,Viajes en Taxi / Transporte,Persona B,Transporte,Transporte Público/App,Variable Diario,Registro demostración - Transporte
DEMO-20250704-0437,2025-07-04,71.7,Pedido de comida por app,Persona A,Comida,Delivery,Variable Diario,Registro demostración - Comida
DEMO-20250704-0436,2025-07-04,29.54,Café y postre,Persona B,Comida,Cafetería y Snacks,Variable Diario,Registro demostración - Comida
DEMO-20250703-0435,2025-07-03,31.48,Café y postre,Persona B,Comida,Cafetería y Snacks,Variable Diario,Registro demostración - Comida
DEMO-20250703-0434,2025-07-03,120.4,Almuerzo/Cena fin de semana,Persona B,Comida,Restaurantes,Variable Diario,Registro demostración - Comida
DEMO-20250702-0431,2025-07-02,23.67,Café y postre,Persona B,Comida,Cafetería y Snacks,Variable Diario,Registro demostración - Comida
DEMO-20250702-0430,2025-07-02,154.23,Almuerzo/Cena fin de semana,Persona A,Comida,Restaurantes,Variable Diario,Registro demostración - Comida
DEMO-20250702-0433,2025-07-02,90.95,Prendas de vestir / Calzado,Persona A,Ropa y Calzado,Vestimenta,Ocasional,Registro demostración - Ropa y Calzado
DEMO-20250702-0432,2025-07-02,15.14,Viajes en Taxi / Transporte,Persona B,Transporte,Transporte Público/App,Variable Diario,Registro demostración - Transporte
DEMO-20250701-0429,2025-07-01,40.87,Viajes en Taxi / Transporte,Persona B,Transporte,Transporte Público/App,Variable Diario,Registro demostración - Transporte
DEMO-20250701-0428,2025-07-01,143.24,Artículos de limpieza y ferretería,Persona A,Hogar,Mantenimiento,Ocasional,Registro demostración - Hogar
DEMO-20250630-0427,2025-06-30,40.99,Viajes en Taxi / Transporte,Persona B,Transporte,Transporte Público/App,Variable Diario,Registro demostración - Transporte
DEMO-20250630-0426,2025-06-30,20.21,Café y postre,Persona B,Comida,Cafetería y Snacks,Variable Diario,Registro demostración - Comida
DEMO-20250629-0425,2025-06-29,18.84,Viajes en Taxi / Transporte,Persona B,Transporte,Transporte Público/App,Variable Diario,Registro demostración - Transporte
DEMO-20250629-0424,2025-06-29,96.02,Almuerzo/Cena fin de semana,Persona A,Comida,Restaurantes,Variable Diario,Registro demostración - Comida
DEMO-20250628-0422,2025-06-28,351.46,Compra semanal de alimentos y víveres,Persona B,Comida,Supermercado,Variable Diario,Registro demostración - Comida
DEMO-20250628-0423,2025-06-28,86.65,Medicamentos y cuidado personal,Persona A,Salud,Farmacia,Variable Diario,Registro demostración - Salud
DEMO-20250627-0420,2025-06-27,379.89,Compra semanal de alimentos y víveres,Persona B,Comida,Supermercado,Variable Diario,Registro demostración - Comida
DEMO-20250627-0421,2025-06-27,25.09,Viajes en Taxi / Transporte,Persona B,Transporte,Transporte Público/App,Variable Diario,Registro demostración - Transporte
DEMO-20250626-0419,2025-06-26,27.17,Café y postre,Persona B,Comida,Cafetería y Snacks,Variable Diario,Registro demostración - Comida
DEMO-20250625-0418,2025-06-25,269.47,Prendas de vestir / Calzado,Persona A,Ropa y Calzado,Vestimenta,Ocasional,Registro demostración - Ropa y Calzado
DEMO-20250625-0417,2025-06-25,32.17,Viajes en Taxi / Transporte,Persona B,Transporte,Transporte Público/App,Variable Diario,Registro demostración - Transporte
DEMO-20250624-0416,2025-06-24,69.8,Libros y entretenimiento,Persona B,Ocio,Hobbies,Ocasional,Registro demostración - Ocio
DEMO-20250624-0415,2025-06-24,186.61,Compra semanal de alimentos y víveres,Persona A,Comida,Supermercado,Variable Diario,Registro demostración - Comida
DEMO-20250623-0414,2025-06-23,38.74,Viajes en Taxi / Transporte,Persona B,Transporte,Transporte Público/App,Variable Diario,Registro demostración - Transporte
DEMO-20250622-0413,2025-06-22,31.86,Café y postre,Persona B,Comida,Cafetería y Snacks,Variable Diario,Registro demostración - Comida
DEMO-20250622-0412,2025-06-22,158.09,Almuerzo/Cena fin de semana,Persona B,Comida,Restaurantes,Variable Diario,Registro demostración - Comida
DEMO-20250622-0411,2025-06-22,99.65,Artículos de limpieza y ferretería,Persona B,Hogar,Mantenimiento,Ocasional,Registro demostración - Hogar
DEMO-20250621-0408,2025-06-21,26.49,Viajes en Taxi / Transporte,Persona B,Transporte,Transporte Público/App,Variable Diario,Registro demostración - Transporte
DEMO-20250621-0406,2025-06-21,17.02,Café y postre,Persona B,Comida,Cafetería y Snacks,Variable Diario,Registro demostración - Comida
DEMO-20250621-0407,2025-06-21,61.78,Pedido de comida por app,Persona A,Comida,Delivery,Variable Diario,Registro demostración - Comida
DEMO-20250621-0409,2025-06-21,62.03,Libros y entretenimiento,Persona B,Ocio,Hobbies,Ocasional,Registro demostración - Ocio
